"user_input","ai_output","confidence","source"
"-c 113018","# Kompatibilitetsinformation för AMAX panel 4000

**Artikelnummer:** 113018  

### Passar till
- användning i hemmiljö och på små till medelstora företag  
- branddetektorer med fyra ledare
- Alla sektioner kan användas för signalläge 
- Alla sektioner kan användas för att upptäcka sensorsabotage 
- Sektioner kan förbikopplas av namn
- Testläge för utgångar och sektioner

## Tillvalsfunktioner

- Trådlösa enheter  RADION från Bosch
- Sektionsingångar på expansionsmoduler 
- Reläutgångar på expansionsmoduler 
- Anslut utomhussirener och IP-kameror till en tillvalsmodul med 8 reläer 
- Programmeringsnyckel

## Larmöverföring som tillval

- IP-kommunikation med Bosch Conettix IP, SIA DC09 UDP och SIA DC 09 TCP-protokoll via B426 och B450 med B442- eller B443-moduler
- GPRS-kommunikation med Bosch Conettix IP, GPRS SIA DC09 och SIA DC 09 TCP-protokoll via B450 med B442- eller B443-moduler

#### Fjärrprogrammering som tillval via A-Link Plus

- IP-kommunikation 
- GPRS-kommunikation 

## Videolarmsverifiering som tillval

Extra videolarmsverifiering är möjlig i kombination med en DX3010 8-relämodul och en IP-kamera med analog larmingång och en reläutgång  
- både RADION trådlös kringutrustning som använder frekvensen 433 Mhz och fast anslutna detektorer från Bosch  
","0.8","AMAX panel 4000"
"-c ""AMAX panel 4000""","# Kompatibilitetsinformation för AMAX panel 4000

**Artikelnummer:** 113018  

### Passar till
- användning i hemmiljö och på små till medelstora företag  
- branddetektorer med fyra ledare
- Alla sektioner kan användas för signalläge 
- Alla sektioner kan användas för att upptäcka sensorsabotage 
- Sektioner kan förbikopplas av namn
- Testläge för utgångar och sektioner

## Tillvalsfunktioner

- Trådlösa enheter  RADION från Bosch
- Sektionsingångar på expansionsmoduler 
- Reläutgångar på expansionsmoduler 
- Anslut utomhussirener och IP-kameror till en tillvalsmodul med 8 reläer 
- Programmeringsnyckel

## Larmöverföring som tillval

- IP-kommunikation med Bosch Conettix IP, SIA DC09 UDP och SIA DC 09 TCP-protokoll via B426 och B450 med B442- eller B443-moduler
- GPRS-kommunikation med Bosch Conettix IP, GPRS SIA DC09 och SIA DC 09 TCP-protokoll via B450 med B442- eller B443-moduler

#### Fjärrprogrammering som tillval via A-Link Plus

- IP-kommunikation 
- GPRS-kommunikation 

## Videolarmsverifiering som tillval

Extra videolarmsverifiering är möjlig i kombination med en DX3010 8-relämodul och en IP-kamera med analog larmingång och en reläutgång  
- både RADION trådlös kringutrustning som använder frekvensen 433 Mhz och fast anslutna detektorer från Bosch  
","0.7200000000000001","AMAX panel 4000"
"-c 50108075","# Kompatibilitetsinformation för Produkt 50108075

**Artikelnummer:** 50108075  

### Passar till
- inom- och utomhusbruk, insida endast inomhusbruk  
","0.8","Produkt 50108075"
"-c 6301036","# Kompatibilitetsinformation för Produkt 6301036

**Artikelnummer:** 6301036  

### Passar till
- även bra i kombibrandlarm med 12 VDC spänning  
","0.8","Produkt 6301036"
"-c 50108134","# Kompatibilitetsinformation för Seismisk detektor

**Artikelnummer:** 50108134  

### Passar till
- plint 3 på VD 400  
","0.8","**Seismisk detektor**"
"-c ""**Seismisk detektor**""","# Kompatibilitetsinformation för Seismisk detektor

**Artikelnummer:** 50108134  

### Passar till
- plint 3 på VD 400  
","0.7200000000000001","**Seismisk detektor**"
"-c 01530","# Kompatibilitetsinformation för Produkt 01530

**Artikelnummer:** 01530  

### Passar till
- väl in i designade interiörer där utseendeet är viktigt  
","0.8","Produkt 01530"
"-c 50108760","# Kompatibilitetsinformation för Produkt 50108760

**Artikelnummer:** 50108760  

### Passar till
- att se batteristatus, Firmware version, serienummer, ledigt minne samt vad enheterns datum och klocka
- Nödöppning: Detta tillåter nödöppning av enheter om nyckeln tappats bort, om enheten är i ""stör ej"" läge eller om batterierna tagit slut  
","0.8","Produkt 50108760"
"-c 027351","# Kompatibilitetsinformation för Produkt 027351

**Artikelnummer:** 027351  

### Passar till
- höger- och vänsterhängda dörrar
- j Godkänd för brandklassade dörrar
- j Dörrbladsmontage på anslagssidan eller karmmontage på gångjärnssidan  
","0.8","Produkt 027351"
"-c 50111455","# Kompatibilitetsinformation för Produkt 50111455

**Artikelnummer:** 50111455  

### Passar till
- Slimdrive SL-NT till i stort sett alla typer av fasader och entrépartier  
- själv driftparametrarna efter förhållandena för installationen  
","0.8","Produkt 50111455"
"-c 934749","# Kompatibilitetsinformation för Produkt 934749

**Artikelnummer:** 934749  

### Passar till
- andra utsidor/insidor  
- både vänster/höger dörrar  
- de flesta av ASSAs fallhakregel- och fallregellås  
- dörrar i fuktiga miljöer eller utomhus  
- inomhusbruk  
- invändiga dörrar, 0-65 ºC  
- läsaren och auktoriseringsnyckeln måste sitta i Programmeringsenheten  
","0.8","Produkt 934749"
"-c 100229","# Kompatibilitetsinformation för Produkt 100229

**Artikelnummer:** 100229  

### Passar till
- respektive indikator  
","0.8","Produkt 100229"
"-c 50111647","# Kompatibilitetsinformation för ASSA motorlås – smalprofil 841C-35, 851C-35

**Artikelnummer:** 50111647  

### Passar till
- bra som natt- och säkerhetslåsning i dörrar med höga säkerhetskrav inom handel, kontor och industri  
- en DAC564 eller till en DAC530  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet

(_page_0_Picture_29  
","0.8","ASSA motorlås – smalprofil 841C-35, 851C-35"
"-c ""ASSA motorlås – smalprofil 841C-35, 851C-35""","# Kompatibilitetsinformation för Produkt 62549688

**Artikelnummer:** 62549688  

### Passar till
- bra som natt- och säkerhetslåsning i dörrar med höga säkerhetskrav inom handel, kontor och industri  
- dörrar med låga säkerhetskrav  
- en DAC564 eller till en DAC530  
- hop med monteringsstolpar serie S-  
- inomhusbruk  
- karm/dörrblad  
- spänningsmatning
- Ska installeras inomhus på den skyddade sidan av dörren inom 10 m från motorlåset
- Om DAC564/DAC530 integreras med ARX passersystem skapas en totalintegrerad lösning med stor flexibilitet

(_page_0_Picture_29  
- valfritt passer och säkerhetssystem där relevanta in och utgångsfunktioner finns  
","0.7200000000000001","ASSA motorlås – smalprofil 841C-35, 851C-35"
"-c 0642213","# Kompatibilitetsinformation för Produkt 0642213

**Artikelnummer:** 0642213  

### Passar till
- dörrbladstjocklek  
","0.8","Produkt 0642213"
"-c 123789","# Kompatibilitetsinformation för Produkt 123789

**Artikelnummer:** 123789  
","0.8","Produkt 123789"
"-c 50111706","# Kompatibilitetsinformation för Produkt 50111706

**Artikelnummer:** 50111706  

### Passar till
- bra både för företaget och hemmet
- All mekanik på insidan för högre säkerhet
- Flera olika modeller för alla behov

(_page_3_Picture_24  
- både inner- och ytterdörrar och är mycket enkelt att montera på exempelvis kontorsdörrar, datarum, arkiv och lager  
- enkla inner- och ytterdörrar och är helt utan cylinder och vred  
- exempelvis butiker men kan även sitta på entrédörrar eftersom man kan låsa säkert med cylinder och på så sätt uppnå högre säkerhet  
- för både inner- och ytterdörrar och är mycket enkelt att montera på exempelvis kontorsdörrar, datarum, arkiv och lager  
- för exempelvis butiker men kan även sitta på entrédörrar eftersom man kan låsa säkert med cylinder och på så sätt uppnå högre säkerhet  
","0.8","Produkt 50111706"
"-c 12040265","# Kompatibilitetsinformation för Produkt 12040265

**Artikelnummer:** 12040265  

### Passar till
- för innerdörrar och är mycket enkelt att montera på exempelvis kontorsdörrar, datarum, arkiv och lager  
- innerdörrar och är mycket enkelt att montera på exempelvis kontorsdörrar, datarum, arkiv och lager  
","0.8","Produkt 12040265"
"-c 20180025","# Kompatibilitetsinformation för Produkt 20180025

**Artikelnummer:** 20180025  

### Passar till
- dörrar med modul / Connect lås  
","0.8","Produkt 20180025"
"-c 20180045","# Kompatibilitetsinformation för Produkt 20180045

**Artikelnummer:** 20180045  

### Passar till
- dörrar med modul / Connect lås  
","0.8","Produkt 20180045"
"-c 20180310","# Kompatibilitetsinformation för Produkt 20180310

**Artikelnummer:** 20180310  

### Passar till
- dörrar med modul / Connect lås  
","0.8","Produkt 20180310"
"-c 01234","# Kompatibilitetsinformation för Produkt 01234

**Artikelnummer:** 01234  
","0.72","Produkt 01234"
"-c 090915","# Kompatibilitetsinformation för Produkt 090915

**Artikelnummer:** 090915  

### Passar till
- den trådlösa knappsatsen urkopplas batterisparläget automatiskt  
","0.8","Produkt 090915"
"-c 42131","# Kompatibilitetsinformation för Produkt 42131

**Artikelnummer:** 42131  

### Passar till
- DORMAs sortiment av utanpåliggande panik- och nödutrymningsbeslag: PHB3105, PHA2102 och Exit Pad  
- DORMAs utvändiga beslag  
- dörrens brandlarm  
","0.8","Produkt 42131"
"-c 50114113","# Kompatibilitetsinformation för Produkt 50114113

**Artikelnummer:** 50114113  

### Passar till
- en ATS-central på databussen för utökning av ingångar  
","0.8","Produkt 50114113"
"-c 50116016","# Kompatibilitetsinformation för Produkt 50116016

**Artikelnummer:** 50116016  

### Passar till
- bra som daglåsning i skalskydd och internlåsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerfamiljshus  
- dörrar med normalt ställda krav på säkerhet  
- låshus enligt skandinavisk standard med enkel eller dubbelfallås  
- till dörrar med normalt ställda krav på säkerhet  
","0.8","Produkt 50116016"
"-c 55112","# Kompatibilitetsinformation för Produkt 55112

**Artikelnummer:** 55112  

### Passar till
- att anpassa reaktionstiden för att passa applikationen  
- detektorns monteringshöjd, fila borrhålets kanter eller montera kabel genomföring  
- med detektorns monteringshöjd, fila borrhålets kanter eller montera kabel genomföring  
","0.8","Produkt 55112"
"-c 50116122","# Kompatibilitetsinformation för Produktblad

**Artikelnummer:** 50116122  

### Passar till
- VE735 finns ett inställningsverktyg som arbetar med laserteknik  
","0.8","Produktblad"
"-c 20016","# Kompatibilitetsinformation för Produkt 20016

**Artikelnummer:** 20016  
","0.72","Produkt 20016"
"-c 5870493","# Kompatibilitetsinformation för Produkt 5870493

**Artikelnummer:** 5870493  

### Passar till
- utomhusbruk  
","0.8","Produkt 5870493"
"-c 58300","# Kompatibilitetsinformation för Produkt 58300

**Artikelnummer:** 58300  

### Passar till
- att låsa bland annat maskiner, ventiler, stickkontakter och strömbrytare på ett sådant sätt att de inte kan manövreras vid t  
- enskilda lås, nycklar som passar till grupper av lås och en generalhuvudnyckel  
- nte fi nns till hands  
- till enskilda lås, nycklar som passar till grupper av lås och en generalhuvudnyckel  
","0.8","Produkt 58300"
"-c 50116274","# Kompatibilitetsinformation för Produkt 50116274

**Artikelnummer:** 50116274  

### Passar till
- en industricylinder av standardtyp (t  
- för en industricylinder av standardtyp (t  
","0.8","Produkt 50116274"
"-c 50041009","# Kompatibilitetsinformation för L430S

**Artikelnummer:** 50041009  

### Passar till
- din Honeywell dörrklocka för att utlösa en tidig varning  
- din sinnesstämning samt LED-blixtljus för ljusvarningar  
- din sinnesstämning samt LEDblixtljus för ljusvarningar  
- dörrklockan och utlöser en larmsignal när någon kommer eller går  
- dörrklockan och utlöser ett tidigt varningsljud  
","0.8","**L430S**"
"-c ""**L430S**""","# Kompatibilitetsinformation för L430S

**Artikelnummer:** 50041009  

### Passar till
- din Honeywell dörrklocka för att utlösa en tidig varning  
- din sinnesstämning samt LED-blixtljus för ljusvarningar  
- din sinnesstämning samt LEDblixtljus för ljusvarningar  
- dörrklockan och utlöser en larmsignal när någon kommer eller går  
- dörrklockan och utlöser ett tidigt varningsljud  
","0.7200000000000001","**L430S**"
"-c 17124","# Kompatibilitetsinformation för Tack vare Vanderbilt så har Omnis nu större möjligheter än någonsin...

**Artikelnummer:** 17124  

### Passar till
- ett flertal olika användningsområden och kombinerade miljöer  
- för ett flertal olika användningsområden och kombinerade miljöer  
","0.8","Tack vare Vanderbilt så har Omnis nu större möjligheter än någonsin..."
"-c ""Tack vare Vanderbilt så har Omnis nu större möjligheter än någonsin...""","# Kompatibilitetsinformation för Tack vare Vanderbilt så har Omnis nu större möjligheter än någonsin...

**Artikelnummer:** 17124  

### Passar till
- ett flertal olika användningsområden och kombinerade miljöer  
- för ett flertal olika användningsområden och kombinerade miljöer  
","0.7200000000000001","Tack vare Vanderbilt så har Omnis nu större möjligheter än någonsin..."
"-c 60839","# Kompatibilitetsinformation för Produkt 60839

**Artikelnummer:** 60839  

### Passar till
- plinten<br>COMMS, skruv 1A<br>och 1B  
","0.8","Produkt 60839"
"-c 50117928","# Kompatibilitetsinformation för Produkt 50117928

**Artikelnummer:** 50117928  
","0.8","Produkt 50117928"
"-c 50117930","# Kompatibilitetsinformation för Produkt 50117930

**Artikelnummer:** 50117930  
","0.8","Produkt 50117930"
"-c 50119248","# Kompatibilitetsinformation för Produkt 50119248

**Artikelnummer:** 50119248  

### Passar till
- utanpåliggande montage  
- varje interface  
","0.8","Produkt 50119248"
"-c 419812","# Kompatibilitetsinformation för Produkt 419812

**Artikelnummer:** 419812  
","0.72","Produkt 419812"
"-c 8300001","# Kompatibilitetsinformation för Produkt 8300001

**Artikelnummer:** 8300001  
","0.8","Produkt 8300001"
"-c 16349","# Kompatibilitetsinformation för Produkt 16349

**Artikelnummer:** 16349  

### Passar till
- samma lösningar och produkter som tidigare  
","0.8","Produkt 16349"
"-c 50126336","# Kompatibilitetsinformation för Produkt 50126336

**Artikelnummer:** 50126336  

### Passar till
- ASSAs säkerhetsystem ASSA ARX  
- Hi-O fungerar den både som läsare och manöverpanel och vid anslutning via SIO som manöverpanel  
","0.8","Produkt 50126336"
"-c 50126339","# Kompatibilitetsinformation för Produkt 50126339

**Artikelnummer:** 50126339  

### Passar till
- bra som daglåsning i skalskydd och internlåsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerbostadshus  
- dörrar med normalt ställda krav på säkerhet  
- låshus enligt skandinavisk standard med enkel eller dubbelfallås  
- till dörrar med normalt ställda krav på säkerhet  
","0.8","Produkt 50126339"
"-c 50129248","# Kompatibilitetsinformation för Produkt 50129248

**Artikelnummer:** 50129248  

### Passar till
- alla monteringsstolpar i 900-serien  
- bra som daglåsning i skalskydd och intern låsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerfamiljshus  
- dörrar med högt ställda krav på listtryck samt normalt ställda krav på säkerhet  
- till dörrar med högt ställda krav på listtryck samt normalt ställda krav på säkerhet  
","0.8","Produkt 50129248"
"-c 50129729","# Kompatibilitetsinformation för Produkt 50129729

**Artikelnummer:** 50129729  

### Passar till
- din nyckelknippa  
","0.8","Produkt 50129729"
"-c 5870552","# Kompatibilitetsinformation för Produkt 5870552

**Artikelnummer:** 5870552  

### Passar till
- utomhusbruk  
","0.8","Produkt 5870552"
"-c 50129775","# Kompatibilitetsinformation för Produkt 50129775

**Artikelnummer:** 50129775  

### Passar till
- bra som daglåsning och intern låsning inom handel, kontor och industri eller i entréer och allmänna utrymmen i flerfamiljshus  
","0.8","Produkt 50129775"
